EcoQuest 2 - Lost Secret of the Rainforest (Floppy DOS);EcoQuest 2 - Lost Secret of the Rainforest (Floppy DOS)
Elvira 1 - Mistress of the Dark (Multi-Platform);Elvira 1 - Mistress of the Dark (Multi-Platform)
Elvira 2 - The Jaws of Cerberus (Multi-Platform);Elvira 2 - The Jaws of Cerberus (Multi-Platform)
Enchanter (DOS);Enchanter (DOS)
Escape from Monkey Island (Multi-Platform);Escape from Monkey Island (Multi-Platform)
Eye of the Beholder (Multi-Platform);Eye of the Beholder (Multi-Platform)
Eye of the Beholder II - The Legend of Darkmoon (Multi-Platform);Eye of the Beholder II - The Legend of Darkmoon (Multi-Platform)
Fascination (Multi-Platform);Fascination (Multi-Platform)
Fatty Bear's Birthday Surprise (Multi-Platform);Fatty Bear's Birthday Surprise (Multi-Platform)
Fatty Bear's Funpack (Multi-Platform);Fatty Bear's Funpack (Multi-Platform)
Feeble Files, The (Multi-Platform);Feeble Files, The (Multi-Platform)
Fish! (Floppy DOS);Fish! (Floppy DOS)
Flight of the Amazon Queen (Multi-Platform);Flight of the Amazon Queen (Multi-Platform)
Freddi Fish 1 The Case of the Missing Kelp Seeds (Multi-Platform);Freddi Fish 1 The Case of the Missing Kelp Seeds (Multi-Platform)
Freddi Fish 2 The Case of the Haunted Schoolhouse (Multi-Platform);Freddi Fish 2 The Case of the Haunted Schoolhouse (Multi-Platform)
Freddi Fish 3 The Case of the Stolen Conch Shell (Multi-Platform);Freddi Fish 3 The Case of the Stolen Conch Shell (Multi-Platform)
Freddi Fish 4 The Case of the Hogfish Rustlers of Briny Gulch (Multi-Platform);Freddi Fish 4 The Case of the Hogfish Rustlers of Briny Gulch (Multi-Platform)
Freddi Fish 5 The Case of the Creature of Coral Cave (Multi-Platform);Freddi Fish 5 The Case of the Creature of Coral Cave (Multi-Platform)
Freddi Fish and Luther's Maze Madness (Multi-Platform);Freddi Fish and Luther's Maze Madness (Multi-Platform)
Freddi Fish and Luther's Water Worries (CD Windows);Freddi Fish and Luther's Water Worries (CD Windows)
Freddi Fish's One-Stop Fun Shop (Multi-Platform);Freddi Fish's One-Stop Fun Shop (Multi-Platform)
Freddy Pharkas - Frontier Pharmacist (Multi-Platform);Freddy Pharkas - Frontier Pharmacist (Multi-Platform)
Full Pipe (CD Windows);Full Pipe (CD Windows)
Full Throttle (Multi-Platform);Full Throttle (Multi-Platform)
Fun Seeker's Guide to Eastern Madera County (Floppy DOS);Fun Seeker's Guide to Eastern Madera County (Floppy DOS)
Future Wars (Multi-Platform);Future Wars (Multi-Platform)
Gabriel Knight - Sins Of The Fathers (Multi-Platform);Gabriel Knight - Sins Of The Fathers (Multi-Platform)
Gabriel Knight 2 - The Beast Within (CD DOS);Gabriel Knight 2 - The Beast Within (CD DOS)
Geisha (Multi-Platform);Geisha (Multi-Platform)
Gemini Rue (Windows);Gemini Rue (Windows)
Gnap (CD Windows);Gnap (CD Windows)
Gobliiins 1 (Multi-Platform);Gobliiins 1 (Multi-Platform)
Gobliins 2 (Multi-Platform);Gobliins 2 (Multi-Platform)
Goblins 3 (Multi-Platform);Goblins 3 (Multi-Platform)
Gold Rush! (Multi-Platform);Gold Rush! (Multi-Platform)
Gregory and the Hot Air Balloon (Multi-Platform);Gregory and the Hot Air Balloon (Multi-Platform)
Griffon Legend, The (Windows);Griffon Legend, The (Windows)
Grim Fandango (CD Windows);Grim Fandango (CD Windows)
Guild of Thieves, The (Floppy DOS);Guild of Thieves, The (Floppy DOS)
Hades Challenge (Windows);Hades Challenge (Windows)
Heroine's Quest - The Herald of Ragnarok (Windows);Heroine's Quest - The Herald of Ragnarok (Windows)
Hi-Res Adventure #0 - Mission Asteroid (Apple II);Hi-Res Adventure #0 - Mission Asteroid (Apple II)
Hi-Res Adventure #1 - Mystery House (Apple II);Hi-Res Adventure #1 - Mystery House (Apple II)
Hi-Res Adventure #2 - Wizard and the Princess (Apple II);Hi-Res Adventure #2 - Wizard and the Princess (Apple II)
Hi-Res Adventure #3 - Cranston Manor (Apple II);Hi-Res Adventure #3 - Cranston Manor (Apple II)
Hi-Res Adventure #4 - Ulysses and the Golden Fleece (Apple II);Hi-Res Adventure #4 - Ulysses and the Golden Fleece (Apple II)
Hi-Res Adventure #5 - Time Zone (Apple II);Hi-Res Adventure #5 - Time Zone (Apple II)
Hi-Res Adventure #6 - The Dark Crystal (Apple II);Hi-Res Adventure #6 - The Dark Crystal (Apple II)
Hitchhiker's Guide to the Galaxy, The (DOS);Hitchhiker's Guide to the Galaxy, The (DOS)
Hollywood Hijinx (DOS);Hollywood Hijinx (DOS)
Hopkins FBI (Multi-Platform);Hopkins FBI (Multi-Platform)
Hoyle Bridge (CD Windows);Hoyle Bridge (CD Windows)
Hoyle Children's Collection (CD Windows);Hoyle Children's Collection (CD Windows)
Hoyle Classic Card Games (Multi-Platform);Hoyle Classic Card Games (Multi-Platform)
Hoyle Classic Games (CD Windows);Hoyle Classic Games (CD Windows)
Hoyle Official Book Of Games Volume 1 (Multi-Platform);Hoyle Official Book Of Games Volume 1 (Multi-Platform)
Hoyle Official Book Of Games Volume 2 (Multi-Platform);Hoyle Official Book Of Games Volume 2 (Multi-Platform)
Hoyle Official Book Of Games Volume 3 (Multi-Platform);Hoyle Official Book Of Games Volume 3 (Multi-Platform)
Hoyle Solitaire (CD Windows);Hoyle Solitaire (CD Windows)
Hugo 2 - Whodunit (Multi-Platform);Hugo 2 - Whodunit (Multi-Platform)
Hugo 3 - Jungle of Doom (Multi-Platform);Hugo 3 - Jungle of Doom (Multi-Platform)
Hugo's House of Horrors (Multi-Platform);Hugo's House of Horrors (Multi-Platform)
Hyperspace Delivery Boy (Windows);Hyperspace Delivery Boy (Windows)
I Have No Mouth and I Must Scream (Multi-Platform);I Have No Mouth and I Must Scream (Multi-Platform)
In Cold Blood (Windows);In Cold Blood (Windows)
Inca II - Nations of Immortality (DOS);Inca II - Nations of Immortality (DOS)
Indiana Jones and the Call of Thunder (ScummGEN);Indiana Jones and the Call of Thunder (ScummGEN)
Indiana Jones and the Fate of Atlantis (Multi-Platform);Indiana Jones and the Fate of Atlantis (Multi-Platform)
Indiana Jones and the Last Crusade (Multi-Platform);Indiana Jones and the Last Crusade (Multi-Platform)
Infidel (DOS);Infidel (DOS)
Inherit the Earth - Quest for the Orb (Multi-Platform);Inherit the Earth - Quest for the Orb (Multi-Platform)
Inside the Chest (DOS);Inside the Chest (DOS)
Island of Dr. Brain (Floppy DOS);Island of Dr. Brain (Floppy DOS)
J.U.L.I.A. (Windows);J.U.L.I.A. (Windows)
J.U.L.I.A. Untold (Windows);J.U.L.I.A. Untold (Windows)
Jinxter (Floppy DOS);Jinxter (Floppy DOS)
Jones In The Fast Lane (Multi-Platform);Jones In The Fast Lane (Multi-Platform)
Journeyman Project, The - Pegasus Prime (CD Mac);Journeyman Project, The - Pegasus Prime (CD Mac)
King's Quest 1 - Quest for the Crown (Multi-Platform);King's Quest 1 - Quest for the Crown (Multi-Platform)
King's Quest 2 - Romancing the Throne (Multi-Platform);King's Quest 2 - Romancing the Throne (Multi-Platform)
King's Quest 3 - To Heir is Human (Multi-Platform);King's Quest 3 - To Heir is Human (Multi-Platform)
King's Quest 4 - The Perils of Rosella (Multi-Platform);King's Quest 4 - The Perils of Rosella (Multi-Platform)
King's Quest 5 - Absence Makes the Heart Go Yonder (Multi-Platform);King's Quest 5 - Absence Makes the Heart Go Yonder (Multi-Platform)
King's Quest 6 - Heir Today, Gone Tomorrow (Multi-Platform);King's Quest 6 - Heir Today, Gone Tomorrow (Multi-Platform)
King's Quest 7 - The Princeless Bride (CD DOS, Windows);King's Quest 7 - The Princeless Bride (CD DOS, Windows)
King's Questions (DOS);King's Questions (DOS)
Kingdom - The Far Reaches (CD DOS);Kingdom - The Far Reaches (CD DOS)
Labyrinth of Time (CD DOS);Labyrinth of Time (CD DOS)
Lands of Lore - The Throne of Chaos (Multi-Platform);Lands of Lore - The Throne of Chaos (Multi-Platform)
Last Dynasty, The (Windows);Last Dynasty, The (Windows)
Last Express, The (CD Windows);Last Express, The (CD Windows)
Laura Bow 1 - The Colonels Bequest (Multi-Platform);Laura Bow 1 - The Colonels Bequest (Multi-Platform)
Laura Bow 2 - The Dagger of Amon-Ra (Multi-Platform);Laura Bow 2 - The Dagger of Amon-Ra (Multi-Platform)
Leather Goddesses of Phobos (DOS);Leather Goddesses of Phobos (DOS)
Leather Goddesses of Phobos 2 (Floppy DOS);Leather Goddesses of Phobos 2 (Floppy DOS)
Legend of Kyrandia, The (Multi-Platform);Legend of Kyrandia, The (Multi-Platform)
Legend of Kyrandia, The - 2, The Hand of Fate (Multi-Platform);Legend of Kyrandia, The - 2, The Hand of Fate (Multi-Platform)
Legend of Kyrandia, The - 3 Malcolm's Revenge (Multi-Platform, Multilanguage);Legend of Kyrandia, The - 3 Malcolm's Revenge (Multi-Platform, Multilanguage)
Leisure Suit Larry 2 - Goes looking for Love (In Several Wrong Places) (Multi-Platform);Leisure Suit Larry 2 - Goes looking for Love (In Several Wrong Places) (Multi-Platform)
Leisure Suit Larry 3 - Passionate Patti in Pursuit of the Pulsating Pectorals (Multi-Platform);Leisure Suit Larry 3 - Passionate Patti in Pursuit of the Pulsating Pectorals (Multi-Platform)
Leisure Suit Larry 5 - Passionate Patty Does a Little Undercover Work (Multi-Platform);Leisure Suit Larry 5 - Passionate Patty Does a Little Undercover Work (Multi-Platform)
Leisure Suit Larry 6 - Shape Up or Slip Out (Multi-Platform);Leisure Suit Larry 6 - Shape Up or Slip Out (Multi-Platform)
Leisure Suit Larry 7 - Love for Sail (CD DOS);Leisure Suit Larry 7 - Love for Sail (CD DOS)
Leisure Suit Larry in the Land of the Lounge Lizards (Multi-Platform);Leisure Suit Larry in the Land of the Lounge Lizards (Multi-Platform)
Let's Explore the Airport with Buzzy (Multi-Platform);Let's Explore the Airport with Buzzy (Multi-Platform)
Let's Explore the Farm with Buzzy (Multi-Platform);Let's Explore the Farm with Buzzy (Multi-Platform)
Let's Explore the Jungle with Buzzy (Multi-Platform);Let's Explore the Jungle with Buzzy (Multi-Platform)
Lighthouse (Multi-Platform);Lighthouse (Multi-Platform)
Little Big Adventure (CD DOS);Little Big Adventure (CD DOS)
Living Books - Aesop's Fables - The Tortoise And The Hare (CD Windows);Living Books - Aesop's Fables - The Tortoise And The Hare (CD Windows)
Living Books - Arthur's Birthday (CD Windows);Living Books - Arthur's Birthday (CD Windows)
Living Books - Arthur's Computer Adventure (CD Windows);Living Books - Arthur's Computer Adventure (CD Windows)
Living Books - Arthur's Reading Race (CD Windows);Living Books - Arthur's Reading Race (CD Windows)
Living Books - Arthur's Teacher Trouble (CD Windows);Living Books - Arthur's Teacher Trouble (CD Windows)
Living Books - Cat in the Hat (CD Windows);Living Books - Cat in the Hat (CD Windows)
Living Books - Dr. Seuss ABC (CD Windows);Living Books - Dr. Seuss ABC (CD Windows)
Living Books - Green Eggs and Ham (CD Windows);Living Books - Green Eggs and Ham (CD Windows)
Living Books - Harry and the Haunted House (CD Windows);Living Books - Harry and the Haunted House (CD Windows)
Living Books - Just Grandma and Me (CD Windows);Living Books - Just Grandma and Me (CD Windows)
Living Books - Little Monster at School (CD Windows);Living Books - Little Monster at School (CD Windows)
Living Books - Maggies Farmyard Adventure (CD Windows);Living Books - Maggies Farmyard Adventure (CD Windows)
Living Books - Ruff's Bone (CD Windows);Living Books - Ruff's Bone (CD Windows)
Living Books - Sheila Rae, The Brave (CD Windows);Living Books - Sheila Rae, The Brave (CD Windows)
Living Books - Stellaluna (CD Windows);Living Books - Stellaluna (CD Windows)
Living Books - The Berenstain Bears in the Dark (CD Windows);Living Books - The Berenstain Bears in the Dark (CD Windows)
Living Books - The Berenstein Bears Get In The Fight (CD Windows);Living Books - The Berenstein Bears Get In The Fight (CD Windows)
Living Books - The New Kid on the Block (CD Windows);Living Books - The New Kid on the Block (CD Windows)
Longest Journey, The (CD Windows);Longest Journey, The (CD Windows)
Loom (Multi-Platform);Loom (Multi-Platform)
Lord Avalot d'Argent (Floppy DOS);Lord Avalot d'Argent (Floppy DOS)
Lost Eden (CD DOS);Lost Eden (CD DOS)
Lost Files of Sherlock Holmes, The - The Case of the Rose Tattoo (CD DOS);Lost Files of Sherlock Holmes, The - The Case of the Rose Tattoo (CD DOS)
Lost Files of Sherlock Holmes, The - The Case of the Serrated Scalpel (Multi-Platform);Lost Files of Sherlock Holmes, The - The Case of the Serrated Scalpel (Multi-Platform)
Lost in Time (Multi-Platform);Lost in Time (Multi-Platform)
Lure of the Temptress (Multi-Platform);Lure of the Temptress (Multi-Platform)
Lurking Horror, The (DOS);Lurking Horror, The (DOS)
Mage's Initiation (Windows);Mage's Initiation (Windows)
Magic Tales - Baba Yaga and the Magic Geese (CD Windows);Magic Tales - Baba Yaga and the Magic Geese (CD Windows)
Magic Tales - Imo and the King (CD Windows);Magic Tales - Imo and the King (CD Windows)
Magic Tales - Liam Finds a Story (CD Windows);Magic Tales - Liam Finds a Story (CD Windows)
Magic Tales - Sleeping Cub's Test of Courage (CD Windows);Magic Tales - Sleeping Cub's Test of Courage (CD Windows)
Magic Tales - The Little Samurai (CD Windows);Magic Tales - The Little Samurai (CD Windows)
Magic Tales - The Princess and the Crab (CD Windows);Magic Tales - The Princess and the Crab (CD Windows)
Manhole, The (Floppy DOS);Manhole, The (Floppy DOS)
Manhole, The - Enhanced (CD Windows);Manhole, The - Enhanced (CD Windows)
Manhunter 1 - New York (Multi-Platform);Manhunter 1 - New York (Multi-Platform)
Manhunter 2 - San Francisco (Multi-Platform);Manhunter 2 - San Francisco (Multi-Platform)
Maniac Mansion (Multi-Platform);Maniac Mansion (Multi-Platform)
Mickey's Space Adventure (Floppy DOS);Mickey's Space Adventure (Floppy DOS)
Might and Magic - Swords of Xeen (DOS);Might and Magic - Swords of Xeen (DOS)
Might and Magic - World of Xeen (Multi-Platform);Might and Magic - World of Xeen (Multi-Platform)
Might and Magic IV - Clouds of Xeen (Floppy DOS);Might and Magic IV - Clouds of Xeen (Floppy DOS)
Might and Magic V - Darkside of Xeen (Floppy DOS);Might and Magic V - Darkside of Xeen (Floppy DOS)
Mind Forever Voyaging, A (DOS);Mind Forever Voyaging, A (DOS)
Mission Supernova Part 1 (Floppy DOS);Mission Supernova Part 1 (Floppy DOS)
Mission Supernova Part 2 (Floppy DOS);Mission Supernova Part 2 (Floppy DOS)
Mixed Up Fairy Tales (Multi-Platform);Mixed Up Fairy Tales (Multi-Platform)
Mixed Up Mother Goose (Multi-Platform);Mixed Up Mother Goose (Multi-Platform)
Monkey Island 2 LeChuck's Revenge (Multi-Platform);Monkey Island 2 LeChuck's Revenge (Multi-Platform)
Moonmist (DOS);Moonmist (DOS)
Mortville Manor (Floppy DOS);Mortville Manor (Floppy DOS)
Ms Astro Chicken (Floppy DOS);Ms Astro Chicken (Floppy DOS)
Myst (Multi-Platform);Myst (Multi-Platform)
Myst 3 - Exile (Multi-Platform);Myst 3 - Exile (Multi-Platform)
Myth (Floppy DOS);Myth (Floppy DOS)
Neverhood, The (CD Windows);Neverhood, The (CD Windows)
Nightlong - Union City Conspiracy (CD Windows);Nightlong - Union City Conspiracy (CD Windows)
Nippon Safes Inc (Multi-Platform);Nippon Safes Inc (Multi-Platform)
Nord and Bert Couldn't Make Head or Tail of It (DOS);Nord and Bert Couldn't Make Head or Tail of It (DOS)
Once Upon A Time - Abracadabra (Multi-Platform);Once Upon A Time - Abracadabra (Multi-Platform)
Once Upon A Time - Baba Yaga (Multi-Platform);Once Upon A Time - Baba Yaga (Multi-Platform)
Once Upon A Time - Little Red Riding Hood (Multi-Platform);Once Upon A Time - Little Red Riding Hood (Multi-Platform)
Oo-Topos (DOS);Oo-Topos (DOS)
Open Quest (Multi-Platform);Open Quest (Multi-Platform)
Operation Stealth (Multi-Platform);Operation Stealth (Multi-Platform)
Pajama Sam - Games to Play on Any Day (CD Windows);Pajama Sam - Games to Play on Any Day (CD Windows)
Pajama Sam 1 - No Need to Hide When it's Dark Outside (Multi-Platform);Pajama Sam 1 - No Need to Hide When it's Dark Outside (Multi-Platform)
Pajama Sam 2 - Thunder and Lightning Aren't so Frightening (Multi-Platform);Pajama Sam 2 - Thunder and Lightning Aren't so Frightening (Multi-Platform)
Pajama Sam 3 - You Are What You Eat From Your Head to Your Feet (Multi-Platform);Pajama Sam 3 - You Are What You Eat From Your Head to Your Feet (Multi-Platform)
Pajama Sam's Lost And Found (Multi-Platform);Pajama Sam's Lost And Found (Multi-Platform)
Pajama Sam's One-Stop Fun Shop (Multi-Platform);Pajama Sam's One-Stop Fun Shop (Multi-Platform)
Pajama Sam's Sock Works (Multi-Platform);Pajama Sam's Sock Works (Multi-Platform)
Passport to Adventure (CD DOS);Passport to Adventure (CD DOS)
Pawn, The (Floppy DOS);Pawn, The (Floppy DOS)
Peppers Adventures In Time (Floppy DOS);Peppers Adventures In Time (Floppy DOS)
Personal Nightmare (Multi-Platform);Personal Nightmare (Multi-Platform)
Phantasmagoria (CD Windows);Phantasmagoria (CD Windows)
Phantasmagoria 2 (CD Windows);Phantasmagoria 2 (CD Windows)
Philip Marlowe - Private Eye (CD Windows);Philip Marlowe - Private Eye (CD Windows)
Pigeons in the Park (Windows);Pigeons in the Park (Windows)
Pink Panther, The - Hokus Pokus Pink (CD Windows);Pink Panther, The - Hokus Pokus Pink (CD Windows)
Pink Panther, The - Passport to Peril (CD Windows);Pink Panther, The - Passport to Peril (CD Windows)
Planetfall (DOS);Planetfall (DOS)
Playtoons 1 - Uncle Archibald (CD Windows);Playtoons 1 - Uncle Archibald (CD Windows)
Playtoons 2 - Case of the Counterfeit Collaborator (CD Windows);Playtoons 2 - Case of the Counterfeit Collaborator (CD Windows)
Playtoons 3 - Secret of the Castle (CD Windows);Playtoons 3 - Secret of the Castle (CD Windows)
Playtoons 4 - The Mandarine Prince (CD Windows);Playtoons 4 - The Mandarine Prince (CD Windows)
Plumbers Don't Wear Ties (Multi-Platform);Plumbers Don't Wear Ties (Multi-Platform)
Plundered Hearts (DOS);Plundered Hearts (DOS)
Police Quest 1 - In Pursuit of the Death Angel (Multi-Platform);Police Quest 1 - In Pursuit of the Death Angel (Multi-Platform)
Police Quest 2 - The Vengeance (Multi-Platform);Police Quest 2 - The Vengeance (Multi-Platform)
Police Quest 3 - The Kindred (Multi-Platform);Police Quest 3 - The Kindred (Multi-Platform)
Police Quest 4 - Open Season (Multi-Platform);Police Quest 4 - Open Season (Multi-Platform)
Police Quest SWAT (CD DOS);Police Quest SWAT (CD DOS)
Prince and the Coward, The (CD Windows);Prince and the Coward, The (CD Windows)
Putt-Putt and Fatty Bear's Activity Pack (Multi-Platform);Putt-Putt and Fatty Bear's Activity Pack (Multi-Platform)
Putt-Putt and Pep's Balloon-O-Rama (Multi-Platform);Putt-Putt and Pep's Balloon-O-Rama (Multi-Platform)
Putt-Putt and Pep's Dog on a Stick (Multi-Platform);Putt-Putt and Pep's Dog on a Stick (Multi-Platform)
Putt-Putt Enters the Race (Multi-Platform);Putt-Putt Enters the Race (Multi-Platform)
Putt-Putt Goes to the Moon (Multi-Platform);Putt-Putt Goes to the Moon (Multi-Platform)
Putt-Putt Joins the Circus (Multi-Platform);Putt-Putt Joins the Circus (Multi-Platform)
Putt-Putt Joins the Parade (Multi-Platform);Putt-Putt Joins the Parade (Multi-Platform)
Putt-Putt Saves the Zoo (Multi-Platform);Putt-Putt Saves the Zoo (Multi-Platform)
Putt-Putt Travels Through Time (Multi-Platform);Putt-Putt Travels Through Time (Multi-Platform)
Putt-Putt's Fun Pack (Multi-Platform);Putt-Putt's Fun Pack (Multi-Platform)
Putt-Putt's One-Stop Fun Shop (Multi-Platform);Putt-Putt's One-Stop Fun Shop (Multi-Platform)
Quest for Glory 1 - So You Want to be a Hero (Multi-Platform);Quest for Glory 1 - So You Want to be a Hero (Multi-Platform)
Quest for Glory 2 - Trial by Fire (Multi-Platform);Quest for Glory 2 - Trial by Fire (Multi-Platform)
Quest for Glory 3 - The Wages of War (Multi-Platform);Quest for Glory 3 - The Wages of War (Multi-Platform)
Quest for Glory 4 - Shadows Of Darkness (Multi-Platform);Quest for Glory 4 - Shadows Of Darkness (Multi-Platform)
Quest for Infamy (Windows);Quest for Infamy (Windows)
RAMA (CD Windows);RAMA (CD Windows)
Resonance (Windows);Resonance (Windows)
Return to Ringworld (CD DOS);Return to Ringworld (CD DOS)
Return to Zork (Multi-Platform);Return to Zork (Multi-Platform)
Rex Nebular And The Cosmic Gender Bender (Floppy DOS);Rex Nebular And The Cosmic Gender Bender (Floppy DOS)
Ringworld - Revenge of the Patriarch (Multi-Platform);Ringworld - Revenge of the Patriarch (Multi-Platform)
Riven (Multi-Platform);Riven (Multi-Platform)
Road ScummC Demo (ScummC);Road ScummC Demo (ScummC)
Rodney's Fun Screen (Floppy DOS);Rodney's Fun Screen (Floppy DOS)
Rosemary (Windows);Rosemary (Windows)
Sam and Max Hit the Road (Multi-Platform);Sam and Max Hit the Road (Multi-Platform)
Seastalker (DOS);Seastalker (DOS)
Secret of Monkey Island, The (Multi-Platform);Secret of Monkey Island, The (Multi-Platform)
